ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Household_Size,TotalSpent,LuxuryScore,HealthScore,TotalPurchases,TotalCampaignsAccepted,CmpAccRecency,CampaignMomentum,SpendPerCapita,Tenure,LoyaltyScore,WebPurchasesPerVisit,OnlinePurchases,WebRation_Z,ImpulseIndex
7516,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,42,3,45,0.3111111111111111,0.5777777777777777,5,0,0,0.0,15.0,139,0.23443911161412007,0.2857142857142857,0.3333333333333333,-0.5244256803300414,0.217342746930857
7247,1960,Graduation,Widow,47916.0,0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,3,11,0,65,2,606,0.9570957095709571,0.0429042904290429,17,1,4,0.1,303.0,157,0.23686036989507664,1.0,0.6111111111111112,0.2810066489468099,0.5087856146470559
11100,1972,Graduation,Divorced,51813.0,1,1,2013-04-11,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,3,63,0.8412698412698413,0.14285714285714285,5,0,0,0.0,21.0,152,0.23009446277326862,0.25,0.3333333333333333,-0.5757793541716043,0.23451102915106609
4646,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,74,2,978,0.4396728016359918,0.5603271983640081,24,1,1,-0.20000000000000004,489.0,144,0.31348782306257933,1.6666666666666667,0.48,0.8054323292768513,0.36139359724613196
3037,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,42,2,410,0.35609756097560974,0.4951219512195122,14,0,0,0.0,205.0,150,0.3337542767485522,0.8333333333333334,0.4666666666666667,0.12239057605304744,0.42209795783245957
1473,1960,2n Cycle,Single,47823.0,0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,0,65,2,72,0.875,0.1111111111111111,5,0,0,0.0,36.0,149,0.817193346535906,0.2222222222222222,0.3333333333333333,-0.6167459066534249,0.23195774962212581
1016,1959,PhD,Single,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,66,2,55,0.8363636363636363,0.16363636363636364,5,0,0,0.0,27.5,141,0.20802426924971829,0.2857142857142857,0.3333333333333333,-0.5244256803300414,0.20863072869560562
4518,1979,Graduation,Together,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,46,3,1169,0.4251497005988024,0.4619332763045338,25,0,0,0.0,389.6666666666667,152,0.27005900476237715,1.5,0.5384615384615384,0.6877828088649096,0.4893572185441966
9370,1945,PhD,Married,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,80,2,1120,0.5741071428571428,0.39017857142857143,15,0,0,0.0,560.0,151,0.26183757436741567,1.2,0.5625,0.45475089884142034,0.3590004474344985
8908,1959,Graduation,Married,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,66,2,1097,0.2324521422060164,0.7438468550592525,19,0,0,0.0,548.5,139,0.3463980651389195,1.5,0.7,0.6877828088649096,0.3559983172421674
8373,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,46,3,29,0.3448275862068966,0.6551724137931034,4,0,0,0.0,9.666666666666666,144,0.07594736838164876,0.16666666666666666,0.2,-0.7015488651428942,0.13113016536549812
7533,1964,Graduation,Married,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,61,4,187,0.8074866310160428,0.18716577540106952,9,0,0,0.0,46.75,147,0.38504904913055504,0.5,0.5,-0.24341903138323157,0.33895690284047525
2683,1969,Graduation,Married,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,56,4,910,0.3956043956043956,0.4967032967032967,22,0,0,0.0,227.5,154,0.25970837330178154,0.8571428571428571,0.43478260869565216,0.14591264262457204,0.526929506947038
3629,1978,Graduation,Single,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,47,2,145,0.7103448275862069,0.2620689655172414,7,0,0,0.0,72.5,156,0.39299560131675393,0.375,0.5,-0.402035104276994,0.28378275317907825
10991,1960,Master,Married,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,65,2,850,0.5847058823529412,0.38941176470588235,13,0,0,0.0,425.0,156,0.4535225858176528,1.6666666666666667,0.6428571428571429,0.8054323292768513,0.3566037653915431
5077,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,46,3,969,0.5201238390092879,0.4437564499484004,23,0,0,0.0,323.0,145,0.29240124638024656,1.5,0.5,0.6877828088649096,0.36806800916561166
7431,1991,PhD,Single,68126.0,0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,34,1,1820,0.7791208791208791,0.19285714285714287,16,1,4,0.1,1820.0,157,0.3912822695183017,0.7,0.6470588235294118,-0.015254774095691707,0.4760177900679886
3267,1963,Master,Together,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,62,3,608,0.9654605263157895,0.03453947368421053,17,1,4,0.1,202.66666666666666,138,0.3456623978463897,1.1428571428571428,0.5,0.40677615991809957,0.4501631280102308
999,1991,Graduation,Single,86037.0,0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,34,1,730,0.7013698630136986,0.27123287671232876,24,2,9,0.30000000000000004,730.0,155,0.2272002102779856,1.5,0.52,0.6877828088649096,0.6181332065291344
9215,1980,PhD,Married,43974.0,1,0,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,45,3,551,0.8166969147005445,0.18330308529945555,16,0,0,0.0,183.66666666666666,156,0.41272442751379146,0.75,0.5882352941176471,0.03758761756357828,0.3572749019720793
2286,1962,Graduation,Single,50785.0,1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,63,3,114,0.7982456140350878,0.19298245614035087,6,0,0,0.0,38.0,147,0.29189632388736103,0.2857142857142857,0.42857142857142855,-0.5244256803300414,0.23771169594414626
1592,1970,Graduation,Married,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,55,2,1724,0.33642691415313225,0.6160092807424594,15,2,6,-3.510833468576701e-17,862.0,143,0.4185120426681115,2.0,0.625,1.0201431316532825,0.5828911975727987
367,1978,2n Cycle,Married,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,47,3,577,0.28942807625649913,0.5320623916811091,15,0,0,0.0,192.33333333333334,154,0.21387289984900598,0.9,0.625,0.18750231419175156,0.5614737466842135
5234,1967,2n Cycle,Together,30753.0,1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,58,4,81,0.5185185185185185,0.37037037037037035,5,0,0,0.0,20.25,149,0.11482577160626503,0.16666666666666666,0.3333333333333333,-0.7015488651428942,0.2941962390818507
9862,1969,Graduation,Together,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,56,3,33,0.12121212121212122,0.7272727272727273,5,0,0,0.0,11.0,145,0.20032431616254254,0.2857142857142857,0.3333333333333333,-0.5244256803300414,0.28380393851778324
9805,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,72,3,660,0.5575757575757576,0.3333333333333333,18,0,0,0.0,220.0,150,0.23326591908808686,1.2,0.42105263157894735,0.45475089884142034,0.5333961288991287
6205,1967,Master,Single,32557.0,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,58,2,80,0.55,0.4,6,0,0,0.0,40.0,142,0.39432979156871606,0.3333333333333333,0.42857142857142855,-0.4581298337596626,0.32744156143045594
8442,1985,Master,Married,19510.0,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,40,4,30,0.5333333333333333,0.3333333333333333,4,0,0,0.0,7.5,147,0.11910050350166101,0.125,0.2,-0.7678447117132731,0.26098331984694184
7386,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,49,2,43,0.4418604651162791,0.4883720930232558,4,0,0,0.0,21.5,152,0.12227163972089206,0.125,0.2,-0.7678447117132731,0.18516014787621118
7215,1983,Graduation,Single,101970.0,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,42,1,1135,0.7841409691629956,0.1524229074889868,27,3,10,0.09999999999999996,1135.0,153,0.2878481868544991,2.0,0.5,1.0201431316532825,0.7138443588780732
1491,1965,2n Cycle,Together,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,60,2,559,0.5974955277280859,0.35241502683363146,14,0,0,0.0,279.5,154,0.2044500946376801,1.5,0.4666666666666667,0.6877828088649096,0.4254575673215204
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,41,1,1923,0.3463338533541342,0.6536661466458659,15,0,0,0.0,1923.0,152,0.40018001680569537,1.5,0.5625,0.6877828088649096,0.21772158952125645
3381,1953,Master,Married,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,72,4,90,0.8222222222222222,0.17777777777777778,6,0,0,0.0,22.5,138,0.17469552557088558,0.2857142857142857,0.2857142857142857,-0.5244256803300414,0.20863072869560562
11051,1956,PhD,Together,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,69,4,661,0.762481089258699,0.21936459909228442,19,0,0,0.0,165.25,139,0.19782869320161822,1.2,0.45,0.45475089884142034,0.46100240987658664
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,73,3,463,0.38444924406047515,0.42332613390928725,14,0,0,0.0,154.33333333333334,147,0.4903163310409234,0.8333333333333334,0.6,0.12239057605304744,0.5513496946699404
433,1958,Master,Single,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,67,3,632,0.9098101265822784,0.08227848101265822,18,0,0,0.0,210.66666666666666,153,0.29776635566390874,1.2222222222222223,0.631578947368421,0.47307200648847864,0.45959009246027566
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,56,2,725,0.5048275862068966,0.4386206896551724,18,0,0,0.0,362.5,142,0.5185802417121882,1.4,0.47368421052631576,0.6133669717351825,0.3698973577297996
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,61,4,279,0.8709677419354839,0.12903225806451613,11,0,0,0.0,69.75,148,0.22430449492815896,0.5555555555555556,0.5,-0.17712318481285264,0.34389284604747195
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,58,2,1482,0.5371120107962213,0.4331983805668016,22,1,4,0.1,741.0,153,0.4492816033719411,1.0,0.391304347826087,0.2810066489468099,0.4884166656337667
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,49,2,29,0.3103448275862069,0.4827586206896552,4,0,0,0.0,14.5,160,0.2490490424639698,0.1111111111111111,0.2,-0.7904901565480353,0.27368860252130467
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,66,5,106,0.6509433962264151,0.3490566037735849,6,0,0,0.0,21.2,149,0.1591653542558626,0.2222222222222222,0.5714285714285714,-0.6167459066534249,0.25003174824118163
7660,1973,PhD,Single,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,52,3,49,0.7142857142857143,0.24489795918367346,4,1,3,8.777083671441753e-18,16.333333333333332,139,0.20831818774248662,0.16666666666666666,0.4,-0.7015488651428942,0.3800229884714885
1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,60,3,38,0.5526315789473685,0.42105263157894735,5,0,0,0.0,12.666666666666666,149,0.11730830965405525,0.25,0.3333333333333333,-0.5757793541716043,0.23451102915106609
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,33,1,2077,0.47279730380356283,0.4978334135772749,21,0,0,0.0,2077.0,158,0.3762552131788697,1.6666666666666667,0.4090909090909091,0.8054323292768513,0.3982079961944469
11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,49,3,1053,0.748338081671415,0.23266856600189934,15,0,0,0.0,351.0,145,0.6461008225937845,0.375,0.5,-0.402035104276994,0.34399167741521597
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,63,2,1385,0.37906137184115524,0.592057761732852,22,0,0,0.0,692.5,152,0.26032669847230644,1.6666666666666667,0.5217391304347826,0.8054323292768513,0.3808570026793564
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,51,2,871,0.7428243398392652,0.21928817451205512,22,0,0,0.0,435.5,148,0.3035236737488366,1.1428571428571428,0.5652173913043478,0.40677615991809957,0.4617720793293721
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,37,3,312,0.47435897435897434,0.47435897435897434,9,0,0,0.0,104.0,153,0.44318402267672075,0.5,0.6,-0.24341903138323157,0.3921670754902054
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,49,4,877,0.7377423033067275,0.21550741163055873,12,0,0,0.0,219.25,158,0.32681369923472503,0.3333333333333333,0.46153846153846156,-0.4581298337596626,0.41673145291513436
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,50,3,68,0.2647058823529412,0.5735294117647058,5,0,0,0.0,22.666666666666668,158,0.20498042501096936,0.2857142857142857,0.3333333333333333,-0.5244256803300414,0.24642371417939762
3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,44,3,22,0.45454545454545453,0.5,3,0,0,0.0,7.333333333333333,148,0.06519028185033812,0.1111111111111111,0.25,-0.7904901565480353,0.15466778163953254
5885,1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,52,5,211,0.4976303317535545,0.4976303317535545,9,0,0,0.0,42.2,160,0.13480361645942635,0.4444444444444444,0.5,-0.31221719113509044,0.41170891613075633
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,59,2,127,0.3937007874015748,0.44881889763779526,7,0,0,0.0,63.5,138,0.17757967297299904,0.5,0.375,-0.24341903138323157,0.28741638413667836
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,72,4,459,0.6710239651416122,0.3006535947712418,15,0,0,0.0,114.75,140,0.2136898370415905,1.0,0.5,0.2810066489468099,0.3030904404521069
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,56,3,460,0.7804347826086957,0.19130434782608696,15,1,4,0.1,153.33333333333334,141,0.15807190805334825,1.1428571428571428,0.5625,0.40677615991809957,0.5974609249199149
7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,53,3,429,0.7552447552447552,0.19813519813519814,13,0,0,0.0,143.0,156,0.3457130742366056,0.875,0.5714285714285714,0.163357128534868,0.4629614875700347
92,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,37,2,89,0.2808988764044944,0.5617977528089888,7,0,0,0.0,44.5,139,0.4066564543522285,0.42857142857142855,0.375,-0.33236032278837285,0.4179487420719511
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,73,3,1021,0.9441723800195886,0.05582761998041136,24,0,0,0.0,340.3333333333333,158,0.27580428035965554,1.3333333333333333,0.52,0.5620132978936198,0.27634407615808154
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,76,2,1381,0.7523533671252716,0.23823316437364228,20,2,9,0.30000000000000004,690.5,154,0.556992875884713,2.0,0.6666666666666666,1.0201431316532825,0.6218366059080936
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,67,2,306,0.7026143790849673,0.2581699346405229,12,0,0,0.0,153.0,149,0.6172969034757845,0.75,0.5384615384615384,0.03758761756357828,0.398426076633613
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,47,4,18,0.4444444444444444,0.5555555555555556,3,0,0,0.0,4.5,147,0.13448059259442685,0.0,0.0,-0.982555514089704,0.11361615745452264
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,48,3,162,0.345679012345679,0.48148148148148145,8,0,0,0.0,54.0,146,0.6081151702642449,0.3333333333333333,0.2222222222222222,-0.4581298337596626,0.28757627530838525
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,70,1,1231,0.48172217709179527,0.44435418359057677,17,0,0,0.0,1231.0,148,0.2970034210899268,1.5,0.3888888888888889,0.6877828088649096,0.40743308110917603
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,4,13,0.7692307692307693,0.23076923076923078,3,0,0,0.0,3.25,149,0.7207097158224283,0.125,0.25,-0.7678447117132731,0.12699821337912995
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,80,2,1706,0.8100820633059789,0.18053927315357562,25,0,0,0.0,853.0,157,0.466159914980525,1.4285714285714286,0.6153846153846154,0.6349404172056397,0.3997567015706004
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,41,3,121,0.4793388429752066,0.48760330578512395,7,0,0,0.0,40.333333333333336,143,0.1229480123268975,0.3333333333333333,0.375,-0.4581298337596626,0.364017794548213
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,50,1,1293,0.7834493426140758,0.20726991492652747,19,0,0,0.0,1293.0,151,0.5939791148312734,1.6666666666666667,0.45,0.8054323292768513,0.33266657454916476
8475,1973,PhD,Married,118350.5,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,52,3,1608,0.013059701492537313,0.9856965174129353,22,0,0,0.0,536.0,141,0.1983619214890769,0.0,0.9565217391304348,-0.982555514089704,0.5005568723917275
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,59,5,88,0.5227272727272727,0.4431818181818182,6,0,0,0.0,17.6,145,0.1099398596346054,0.2857142857142857,0.2857142857142857,-0.5244256803300414,0.3139476290602833
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,72,1,421,0.36104513064133015,0.5890736342042755,17,1,3,8.777083671441753e-18,421.0,145,0.38136095925908087,1.5,0.7222222222222222,0.6877828088649096,0.4837455633153814
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,66,1,259,0.8262548262548263,0.17374517374517376,11,1,4,0.1,259.0,148,0.2416969997865317,0.6,0.4166666666666667,-0.12576951097128972,0.30335555274453035
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,37,1,1117,0.35899731423455683,0.5729632945389436,14,0,0,0.0,1117.0,145,0.3392867441885875,1.5,0.4666666666666667,0.6877828088649096,0.39996580366480006
3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,68,4,89,0.39325842696629215,0.4157303370786517,6,0,0,0.0,22.25,142,0.11319748936834045,0.3333333333333333,0.42857142857142855,-0.4581298337596626,0.3811830989453848
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,60,4,36,0.3888888888888889,0.5833333333333334,4,0,0,0.0,9.0,140,0.12914516911373009,0.125,0.2,-0.7678447117132731,0.2225403722145968
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,43,3,57,0.49122807017543857,0.3684210526315789,5,0,0,0.0,19.0,149,0.12362304498437854,0.2222222222222222,0.3333333333333333,-0.6167459066534249,0.29506126752085915
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,55,4,148,0.7567567567567568,0.22297297297297297,7,0,0,0.0,37.0,140,0.5508816216795529,0.42857142857142855,0.5,-0.33236032278837285,0.21230212854222993
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,66,4,93,0.9354838709677419,0.06451612903225806,6,0,0,0.0,23.25,143,0.33591208616249274,0.3333333333333333,0.42857142857142855,-0.4581298337596626,0.2127626806819738
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,58,2,119,0.8991596638655462,0.10084033613445378,6,1,3,8.777083671441753e-18,59.5,140,0.15460632799811974,0.4,0.5714285714285714,-0.3691885423545213,0.288184229014981
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,50,3,1835,0.6403269754768393,0.32098092643051773,27,0,0,0.0,611.6666666666666,159,0.30123338448934056,1.8333333333333333,0.6785714285714286,0.9159470661524494,0.4113695317715175
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,77,2,1318,0.7268588770864947,0.20561456752655538,24,2,5,-0.10000000000000002,659.0,156,0.25088160534602,1.8,0.76,0.8943736206819923,0.6920657044427656
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,4,45,0.6888888888888889,0.3111111111111111,5,0,0,0.0,11.25,139,0.08132565867442082,0.25,0.3333333333333333,-0.5757793541716043,0.2054300619025255
10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,66,5,10,0.3,0.7,3,0,0,0.0,2.0,138,0.025897519178073536,0.0,0.0,-0.982555514089704,0.11361615745452264
6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,74,2,978,0.4396728016359918,0.5603271983640081,24,1,1,-0.20000000000000004,489.0,144,0.31348782306257933,1.6666666666666667,0.48,0.8054323292768513,0.36139359724613196
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,49,3,191,0.8324607329842932,0.14136125654450263,9,0,0,0.0,63.666666666666664,139,0.14922332305618452,0.6666666666666666,0.5,-0.0513536738415628,0.24682741177830178
3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,37,3,57,0.3684210526315789,0.42105263157894735,6,0,0,0.0,19.0,139,0.116377378506522,0.2857142857142857,0.42857142857142855,-0.5244256803300414,0.36339806081166204
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,79,2,1033,0.7366892545982575,0.2468538238141336,23,0,0,0.0,516.5,147,0.42890244417272716,2.0,0.4166666666666667,1.0201431316532825,0.35970171662112665
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,41,3,66,0.8939393939393939,0.10606060606060606,5,0,0,0.0,22.0,143,0.3425230303766518,0.14285714285714285,0.3333333333333333,-0.7391364827064725,0.12878748118407207
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,64,2,43,0.2558139534883721,0.4186046511627907,5,0,0,0.0,21.5,138,0.11459535784573435,0.2857142857142857,0.3333333333333333,-0.5244256803300414,0.2557856945632021
